"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on January 15, 2021","Natalia","yes","yes","Been looking for this type of mat for a long time.","Beautiful color, perfect thickness and easy to wash without all the lint.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3X44ZH3O3DL5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B078NDLPHZ","Size: Two-Packed Floor BATH MAT Towel | Color: Charcoal Grey"
"Reviewed in the United States on May 7, 2020","PATRICIA BELUE","yes","yes","Happy with purchase","Great purchase. Arrived promptly and matches decor perfectly.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2PL5GKPE3UVWE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B078JWRBFH","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Ocean Aqua"
"Reviewed in the United States on October 13, 2020","Karen Jones","yes","yes","Good quality thank you","Good quality at a good price",4,"-","-","https://www.amazon.com/gp/customer-reviews/R16LPZKWGPZ6NS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07VWXG88S","Size: Turkish Cotton WASHCLOTH SET 4-Packed | Color: Violet Purple"
"Reviewed in the United States on March 31, 2020","Hingiswins.","yes","yes","Very absorbent","These hold a lot of water and feel good on your skin. The real deal",5,"-","-","https://www.amazon.com/gp/customer-reviews/RRQF8H71IOYHM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07Q1DNYM5","Size: Turkish Cotton WASHCLOTH SET 4-Packed | Color: Charcoal Grey"
"Reviewed in the United States on May 28, 2020","LYO","yes","yes","Love them!","OMG!!! I am in love with these towels. Im so happy I decided to shop Amazon for some Bath Sheets.. theh are super big and after washing them.. they are super plush. I ordered 7 and will definitely be ordering more.  Great price!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1V81DK3Z2G2MP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07HNH2FWD","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Ocean Aqua"
"Reviewed in the United States on October 13, 2020","Marina45kind","yes","yes","Junk.  Colors run.  Do not buy.","Absolute junk.  DO NOT BUY!! Gift for my daughter’s new house.  Washed once with regular Tide.  Colors ran and now is all splotchy.  See photos.  Too late to return.  Terrible product.",1,"https://images-na.ssl-images-amazon.com/images/I/81Xh6cvcR3L.jpg , https://images-na.ssl-images-amazon.com/images/I/81lYt8SRxyL.jpg","-","https://www.amazon.com/gp/customer-reviews/RKXP2VTXF6TXX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B078NDLPHZ","Size: Two-Packed Floor BATH MAT Towel | Color: Charcoal Grey"
"Reviewed in the United States on May 25, 2020","Amanda Pena","yes","yes","GREAT BUY!","Amazinggggg wash clothes!! Super soft. Nice and Thick. Can get a good lather done. No negatives about this product. Definitely recommend and plan to buy another set soon.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2SDQBVNPOX26G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07Q1DNYM5","Size: Turkish Cotton WASHCLOTH SET 4-Packed | Color: Charcoal Grey"
"Reviewed in the United States on July 12, 2020","Purpleigh","yes","yes","Towel Love","Yummy towels!Can't get enough!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3UKEJVBJQ3693/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07VWXG88S","Size: Turkish Cotton WASHCLOTH SET 4-Packed | Color: Violet Purple"
"Reviewed in the United States on February 10, 2021","Rebecca Thompson","yes","yes","Awesome Bath Mat","A great buy!!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RXL1LAK36YRP3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B078NKGBX7","Size: Two-Packed Floor BATH MAT Towel | Color: Sand Taupe"
"Reviewed in the United States on June 2, 2021","missjennybee","yes","yes","Buy this!","Sometimes sheds a little lint but best towel I’ve ever owned.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1VK7R0SD9QE2O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B073PG4DWC","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Navy Blue"
"Reviewed in the United States on July 1, 2020","Kat","yes","yes","Softer and thicker than I was expecting.","Better quality than I was expecting.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R7COAK3EMUOQL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07VXWW21W","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Sage Green"
"Reviewed in the United States on January 31, 2020","Joshua T Juell","yes","yes","Great towels, and huge!!!","Great my wife loves them. I was looking for the biggest towel I could find that looked quality, and this is it.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1DRXJG6W8GPB4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07W31DL91","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Sky Blue"
"Reviewed in the United States on May 5, 2020","Cassy","yes","yes","soft","loves these bath sheets and have 4 in different colors",5,"-","-","https://www.amazon.com/gp/customer-reviews/R6X5GE3DLVKKN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07HNH2FWD","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Ocean Aqua"
"Reviewed in the United States on May 14, 2020","diy-engr","yes","yes","Definitely recommend","Beautiful fabric, nice thickness, beautiful color!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R32B11HH4AQV4T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B078NKGBX7","Size: Two-Packed Floor BATH MAT Towel | Color: Sand Taupe"
"Reviewed in the United States on August 10, 2021","Collin P.","yes","yes","Good quality, good thickness","Good quality towels.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1LIC1M9TK26YF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B08D2C1PK4","Size: Turkish Cotton HAND TOWEL SET 6-Packed | Color: Charcoal Grey"
"Reviewed in the United States on January 25, 2021","Ashley M","yes","yes","Great! Does the job.","Good quality, absorbant bath mat. Easy to wash.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1UNY3NKO5QKDX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B078NDLPHZ","Size: Two-Packed Floor BATH MAT Towel | Color: Charcoal Grey"
"Reviewed in the United States on June 9, 2020","Tiffany","yes","yes","Wonderful","Love them.  Rich color. Super soft.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RN039AGLDWEOL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07VWXG88S","Size: Turkish Cotton WASHCLOTH SET 4-Packed | Color: Violet Purple"
"Reviewed in the United States on December 19, 2018","Remo","yes","yes","Nice looking towel.","Bought as a gift.  Haven' t used personally but looks like a good product.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3476EUH6TJ3DP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07FVFY52P","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Charcoal Grey"
"Reviewed in the United States on February 21, 2020","Denise R.","yes","yes","I wrote the company twice because I thought I only received 2 bath towels","However I opened the sealed plastic to double check and folded inside of large bath towels were 2 hand and 2 wash cloths. Very nice quality. I will order from this company again. These are the best towels ever. Better than Egyptian cotton. Will order again in the future. Just check package unlike myself before writing the company.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3ACPVY41V227K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07QC4CTLF","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Chocolate Brown"
"Reviewed in the United States on July 15, 2020","Julia D","yes","yes","Love them","The perfect rag. Super soft. Doesn’t have pilling. Great coral color. I love them.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1UUJRXBBBVRDO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07XTMH2SR","Size: Turkish Cotton WASHCLOTH SET 4-Packed | Color: Coral"
"Reviewed in the United States on May 18, 2020","Carol B","yes","yes","Thick, soft, great color and price","Better than major department store brands",5,"-","-","https://www.amazon.com/gp/customer-reviews/R15WW9U44J228Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07RPNBLWK","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Sand Taupe"
"Reviewed in the United States on March 16, 2019","Janis","yes","yes","Light weight and absorbent. Lots if colors to pick from for gifting. A great value.","Light weight, absorbent ,good value. Vibrant colors to pick from makes it an easy gift.  A great size for any tub. Washes well.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R25Q2VFXSEK4OM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B078NDLPHZ","Size: Two-Packed Floor BATH MAT Towel | Color: Charcoal Grey"
"Reviewed in the United States on May 10, 2020","Brett","yes","yes","Buy This Towel!","Best towel for the money & performance.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R8DCT2MBWW3OZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07QD6TY6G","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Coal Black"
"Reviewed in the United States on May 22, 2020","Mike","yes","yes","shedding","after many many many washes and drying it still sheds - the worst part is the dark brown color shedding looks like dirt on the skin and something like a dead bug on the floor",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1WWTBF9IZ4AXM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07QC4CTLF","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Chocolate Brown"
"Reviewed in the United States on April 4, 2019","Mechele","yes","yes","Towels too small?  Try this!","These are thick, huge, thirsty towels. If you’re not tall you may get lost in these. Definitely made for bigger people.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1YO7HP4JRDVZH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07FVFY52P","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Charcoal Grey"
"Reviewed in the United States on November 2, 2020","EDub","yes","yes","Misrepresentation of quality!","Misrepresentation of quality! Bottom-line, these towels shed constantly and in abundance. This — after several washes in cold water. Fact: I returned them today.  A huge disappointment. This is a “never buy” product!",1,"https://images-na.ssl-images-amazon.com/images/I/91-O4ZKYVKL.jpg","-","https://www.amazon.com/gp/customer-reviews/R8ZPRAQ5IV0VV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B085SVN28Y","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Coal Black"
"Reviewed in the United States on April 22, 2019","Kindle Customer","yes","yes","Great for my 6'6"" husband!","I wish they had a wider boarder, but I'm not complaining.  They do a great job of drying you off!  Would buy again!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RP2XAE1YEPBDD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B073PFVB7D","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Snow White"
"Reviewed in the United States on March 28, 2020","Brian in Palm Springs","yes","yes","NIce!","Great value for your money! Very soft and well made. Great bargain!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RX46LXG6W9RIH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B077BV38GD","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Snow White"
"Reviewed in the United States on June 5, 2020","Tommy & Annetta Register","yes","yes","Gear towel set","Very pleased.  Great quality.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R12JWVV3CC98KC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07W14H6LS","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Violet Purple"
"Reviewed in the United States on December 12, 2018","Amazon Customer","yes","yes","Love them!","Ordered 5 as Christmas gifts so don’t know how they’ll come out of the wash yet. They are quite thick & plush. More colours would be good. Size is awesome!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2HX4H030XOZDU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07HNH2FWD","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Ocean Aqua"
"Reviewed in the United States on June 28, 2020","Sarah","yes","yes","Huge!","Huge towel! Love them!!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RBYF9Y4G1QPIB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07R7QMQZG","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Sand Taupe"
"Reviewed in the United States on February 13, 2020","KIM","yes","yes","Will be buying more!","Very big....fabulous colors..drys quick..absorbs fast",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2YP2RSQZ6WU1U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07QD6TY6G","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Coal Black"
"Reviewed in the United States on February 3, 2020","Steve K","yes","yes","Nice very nice indeed","Love it soft luxurious feel and really big great towel",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2E4LXO1ZXMX8A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B073PG4DWC","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Navy Blue"
"Reviewed in the United States on June 1, 2020","joy LeBlanc","yes","yes","Best towel ever","GREAT TOWEL would buy again",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1Z3CT5OMBYU9I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07VYZVNV9","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Violet Purple"
"Reviewed in the United States on January 9, 2020","Kindle Customer. Discover","yes","yes","Towels","Nice towels very comfortable and absorbing  am buying more",5,"-","-","https://www.amazon.com/gp/customer-reviews/RHZYX8ZR9TV16/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B078JWRBFH","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Ocean Aqua"
"Reviewed in the United States on April 7, 2020","YellowRubi","yes","yes","Good soft towel for the price!","A good soft towel. The color is vibrant and didn’t fade in the wash. Stayed super fluffy and soft. Good quality, would purchase again.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1F35PVL384JM2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B078JWRBFH","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Ocean Aqua"
"Reviewed in the United States on January 27, 2020","T  Witt","yes","yes","Worth the money","My husband loves this towel! It’s luxury on a budget!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2Q2QMRFAJ6KEP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B073PH939M","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Chocolate Brown"
"Reviewed in the United States on July 27, 2019","Jay's Junk","yes","yes","Not so Great","The reviews were good, so I tried these towels.They're pretty, but they do not absorb well.Would not buy again, would not recommend, and wish I could get my money back.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R18Y3J7F8YNV5D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07QLYF88C","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Navy Blue"
"Reviewed in the United States on July 27, 2021","Joslyn","yes","yes","READ REVIEWS - Don't BUY","Cheap, cheap, cheap",1,"-","-","https://www.amazon.com/gp/customer-reviews/RQ23WZUFUAZUP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B08D6X8L54","Size: Turkish Cotton BATH TOWEL SET 4-Packed | Color: Ocean Aqua"
"Reviewed in the United States on January 22, 2020","Deborah L Read","yes","yes","It is fine for the purpose I bought it for.","It is fine for the purpose I bought it for. It covers a love seat to keep my dogs from scratching holes in the love seat.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RPTE0H3FQSWIU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07VVRNLYB","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Sage Green"
"Reviewed in the United States on July 14, 2020","Amazon Customer","yes","yes","Great for price","Great for price",5,"-","-","https://www.amazon.com/gp/customer-reviews/RXDHKQ56A6X1O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07QB3W53P","Size: Turkish Cotton WASHCLOTH SET 4-Packed | Color: Sand Taupe"
"Reviewed in the United States on April 14, 2020","Amazon Customer","yes","yes","huge size. Soft feel.","Huge towel. Great selection of colors. Soft feel. Very good price for the size and quality.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R22Q4JO8ES53V9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07R7QMQZG","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Sand Taupe"
"Reviewed in the United States on May 8, 2019","CK","yes","yes","Love it!","Arrived on time and as described.  Super soft.  Bought them for mother's day and my mom will love them.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RUU7DY7HKVGT2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B073PG4DWC","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Navy Blue"
"Reviewed in the United States on May 7, 2020","darlene braxton","yes","yes","Beautiful color","Loved the color. Fast shipping.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2VS3QJ0G0XJCE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07W14H6LS","Size: 6 Piece TURKISH COTTON TOWEL SET | Color: Violet Purple"
"Reviewed in the United States on April 3, 2020","Dawn Beagle","yes","yes","Great bath sheet!","Love this towel! So big and fluffy and warm!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1DSFV2UCUWY5Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07HNH2FWD","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Ocean Aqua"
"Reviewed in the United States on February 10, 2020","Joanne Craft-Lane","yes","yes","Exceptional","These extra large towels are the best! My son is a tall, large man, and he can wrap himself in the towel. Great product!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RZV2011G6ZXES/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B073PG4DWC","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Navy Blue"
"Reviewed in the United States on May 5, 2020","Stacy padavich","yes","yes","Good quality","Perfect for me great quality",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3TS5B1BEEDQP4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07Q1DNYM5","Size: Turkish Cotton WASHCLOTH SET 4-Packed | Color: Charcoal Grey"
"Reviewed in the United States on March 1, 2021","Brenda","yes","yes","Disappointed customer.","I'm dissapointed with these towels, I followed the pre wash instructions, ordered the aqua blue & the color bled onto my gray bath towels. Also they are not as soft & luxiours as I wanted.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R265934BWBODHE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07HNH2FWD","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Ocean Aqua"
"Reviewed in the United States on August 18, 2019","Subway Reader","yes","yes","Quality towel","Once you wash & run this through a tumble dry, this towel is so soft. I love it.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1E06KEY2YNYAT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07NYFP1Y3","B07FVFY52P","Size: 1 Piece OVERSIZED BATH SHEET 40x80"" | Color: Charcoal Grey"
