"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on September 7, 2021","Sessa","yes","-","Just a regular washcloth","This is not a particularly soft or absorbent washcloth. But they’re only $2 each so no real surprise there. Still a good buy for the cost. Just don’t expect it to be softer than the norm.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3K1FEOI0NQQPV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B0856RDRQT","Size: 4 Piece Washcloth Set | Color: Dark Grey"
"Reviewed in the United States on June 9, 2021","Tina","yes","-","Extra Soft","That I don't receive were exactly as described on Amazon. They are very soft! I have ordered from this company twice and have been pleased with the quality of the items ordered both times.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R353L731V8LX6Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B0856WJSH8","Size: 4 Piece Washcloth Set | Color: Pistachio Green"
"Reviewed in the United States on March 10, 2021","]","yes","-","Robust, well-made","Robust fabric.... Used as a bath towel and also as a temporary ""carpet runner"" on top of the carpet, during rainstorms.... They absorb water well from puppy paws",5,"-","-","https://www.amazon.com/gp/customer-reviews/RHV494FQ92T7Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B084KMJ7WY","Size: 40x80'' Oversized Bath Towel | Color: Sand Taupe"
"Reviewed in the United States on August 10, 2021","Captain Spaulding","yes","-","Nice, thick washcloths","These 12"" square washcloths are just what I was looking for; nice and thick and very soft. They're pretty close to Cannon brand cloths. I would recommend",5,"-","-","https://www.amazon.com/gp/customer-reviews/RD9UZXCOIG33K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B08572H382","Size: 4 Piece Washcloth Set | Color: Turquoise Blue"
"Reviewed in the United States on August 29, 2021","Amazon Customer","yes","-","Great towel","Really liking the large size and absorbency of this towel. Have not had any problems with lint. Like the multiple choices in colors. Would purchase again.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3NCXNIGRYBYWZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B084KVWM49","Size: 40x80'' Oversized Bath Towel | Color: Lemon Yellow"
"Reviewed in the United States on June 9, 2021","Joan109","yes","-","Soft and thick!","These are the best towels and wash cloths I’ve ever bought.  They are thick and so soft.  They absorb well, too.  The colors are deep and beautiful.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2GH18GD36X721/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B08SPXXMFP","Size: 4 Piece Bath Towel Set | Color: Colonial Blue"
"Reviewed in the United States on October 29, 2020","F.Rod","yes","-","Good value. Quality could be higher.","Good value but not the greatest construction.  Towels arrived with loose fibers. I washed them separate for the first wash as directed. That appears to have sorted out the extra fabric. I am not too sure about the overall quality.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RJBCF5N35JHG1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B01H65F6A0","Size: 6 Piece Towel Set | Color: Bright White"
"Reviewed in the United States on August 2, 2021","Bryce Hall","yes","-","Washing and drying these left copious amounts of dryer lint, plus debris on your skin,m","I am returning this towel set after washing and drying them once. These don’t really look as good or feel high quality in person like they do in the picture, but the even bigger issue is they made a huge mess by shedding tons of loose fibers in my dryer, which then spilled all over the floor. These towels could easily clog your lint collector and start a fire.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R34GI7PD7UWRKO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B01H65F6A0","Size: 6 Piece Towel Set | Color: Bright White"
"Reviewed in the United States on April 2, 2021","Ehm","yes","-","Good linens","Packaged nicely, perfect for all my washing needs.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3TWM0J9QRRF9K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B0856QJ36T","Size: 4 Piece Washcloth Set | Color: Black"
"Reviewed in the United States on June 24, 2021","shelley","yes","-","inimpressive","I expected high end hotel towels, not even close and not huge my regular towels are bigger not worth the money at all",2,"-","-","https://www.amazon.com/gp/customer-reviews/R34VA0PPA7QTD0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B08CY9X2KM","Size: 4 Piece Bath Towel Set | Color: Navy Blue"
"Reviewed in the United States on September 6, 2021","Grits","yes","-","So soft and fluffy","I love these towel sets. These towels sets are so thick and soft and the absorbency is great! I will be buying more.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2FNXE5IK9FI6F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B088KTG491","Size: 6 Piece Towel Set | Color: Sky Blue"
"Reviewed in the United States on September 2, 2021","Mrs. McCray","yes","-","Quality is 5 star, and very thick","I'm very satisfied with my purchase, my husband loves how soft they are. He said there like hotel towels.",5,"https://m.media-amazon.com/images/I/C14IQ12d5TS.jpg , https://m.media-amazon.com/images/I/C1PwsHx5+fS.jpg","-","https://www.amazon.com/gp/customer-reviews/R3P8ZB8YKZUNHV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B07Z6J5DB1","Size: 6 Piece Towel Set | Color: Black"
"Reviewed in the United States on February 5, 2021","Daniel","yes","-","Good towels, but drop a lot of lint.","Excellent towels, but they do drop quite a bit of lint for the first few washes, hence the 4 star review.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RW3DPVWK9PCJ0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B01H65F6A0","Size: 6 Piece Towel Set | Color: Bright White"
"Reviewed in the United States on August 14, 2021","Karen Andrews","yes","-","Luxurious","I love this towel and highly recommend it for people who like a generously sized, soft and absorbent towel. And the color is beautiful.  Would make a fabulous pool towel.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RC2NVG8VNJTIP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B07DC6CCGF","Size: 35x70'' Jumbo Bath Towel | Color: Colonial Blue"
"Reviewed in the United States on March 16, 2021","Transitorial","yes","-","Soft, thick and absorbent","I've found my towel brand! Please follow instructions to wash and dry before judging them.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3H4UI53Q1157N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B08JMCT229","Size: 4 Piece Washcloth Set | Color: Sage Green"
"Reviewed in the United States on March 24, 2021","Amazon Customer","yes","-","Perfect!","These are great! Perfect thickness and super soft. I am very happy with my purchase.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R38HXKI70OITNA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B0856R31V8","Size: 4 Piece Washcloth Set | Color: Bright White"
"Reviewed in the United States on April 30, 2021","Dotti Losik","yes","-","Leaves little black fuzzies EVERYWHERE!!!","The instructions said to wash before use, which I did right away. When we actually used them, there were little black fuzzies EVERYWHERE!! It's like the towels are shedding! Wipe your face, now you've got towel particles all over your skin!If I had not washed them as instructed, I would return them!They're very pretty and soft but not useable.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2IFLB2T6MQZ8T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B07Z6J5DB1","Size: 6 Piece Towel Set | Color: Black"
"Reviewed in the United States on January 18, 2021","BottomLine","yes","-","Nice looking.  Average softness.","Pretty towels.  Average softness.  Really like them.  Would buy again.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3N0IIZYLHPTTT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B0856R31V8","Size: 4 Piece Washcloth Set | Color: Bright White"
"Reviewed in the United States on January 15, 2021","Mansi","yes","-","Efficient in absorbing but little harsh on skin, just little.","It is very long and thick one and absorbency is good but it is not as soft as I thought it would be. Little hard on skin but I am okay as it absorbs quickly and efficiently. Loved the color as well",4,"-","-","https://www.amazon.com/gp/customer-reviews/R9QIGSBLW9BJL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B07DC6SHPX","Size: 35x70'' Jumbo Bath Towel | Color: Malibu Peach"
"Reviewed in the United States on May 27, 2021","Zelda V Salem","yes","-","BUYER BEWARE! AWFUL FELL APART IN WASHER!","These are the worst towels I ever had. They literally fell apart in the washer and continue to lose most of its fabric. It ruined some of my clothes with dye and ugly spots. Definitely not what was expected. Sending back for a refund. Check the reviews on towels before buying.",1,"https://images-na.ssl-images-amazon.com/images/I/51R0ekUvZmL.jpg , https://images-na.ssl-images-amazon.com/images/I/51jxymD+dRL.jpg , https://images-na.ssl-images-amazon.com/images/I/61OwvFUDfrL.jpg , https://images-na.ssl-images-amazon.com/images/I/61eUv9tiSmL.jpg","-","https://www.amazon.com/gp/customer-reviews/RLP5FHXFJY40K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B07ZRYRHHK","Size: 6 Piece Towel Set | Color: Navy Blue"
"Reviewed in the United States on January 25, 2021","Marie R.","yes","-","Merchandise received in very poor condition.","I was very disapointed when I opened up the package .The towels didn't have the fresh new  look expected  from a new merchandise . As they were rather very dull ,looking  kind of wrinkled like they were already used ,  packaged and shipped to me .Pending return to your company .Marie Rosemond .",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2CEUFS1IPEILI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B07FDFLKJB","Size: 6 Piece Towel Set | Color: Malibu Peach"
"Reviewed in the United States on February 5, 2021","Rhiannon Britney","yes","-","Luxurious bath sheets!  ;)","I love getting lost in the towels! Soft and luxurious!  ;)",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3IMABA91VK3RP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B084KJ7LZ6","Size: 40x80'' Oversized Bath Towel | Color: Sky Blue"
"Reviewed in the United States on May 24, 2021","Joanne Marino","yes","-","If you like quality you will love this product","I loved these towels they are made great.The softness is unbelievable.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1GRY4P2W0GLP6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B08JM8YFQ8","Size: 3 Piece Towel Set | Color: Sage Green"
"Reviewed in the United States on November 8, 2020","Holden Russell","yes","-","DO NOT BUY! SHEDS BLACK LINT EVERYWHERE. Does not even dry well.","These are the worst towels I’ve ever bought! You get out of the shower and use the towels, and you get black lint all over your body. Throw it in the wash or the dryer, black lint everywhere. I’ve washed it 4-5 times now and it still sheds everywhere. Not to mention the towels don’t even dry well. Would definitely not recommend to anyone",1,"-","-","https://www.amazon.com/gp/customer-reviews/RQS6OR0ZDWMXR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B07Z6J5DB1","Size: 6 Piece Towel Set | Color: Black"
"Reviewed in the United States on February 18, 2021","beenermaster","yes","-","Awesome towels, very soft and observant. And great quality","Awesome towels, very soft and observant. And great quality.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1M47N7CHQ84ZM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B07W7D83KK","Size: 35x70'' Jumbo Bath Towel | Color: Black"
"Reviewed in the United States on December 4, 2020","Hayley","yes","-","Not enough","Only came with 5 towels.I had to return anyway because they were not the size I thought they were (size was my fault, sizes were correct as listed). I may have just kept them rather than go through hassle of returning but they only had 5 towels.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2ZKLKUKB9M49U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B07ZS26VNC","Size: 6 Piece Towel Set | Color: Dark Grey"
"Reviewed in the United States on September 27, 2020","Barbara Brinton","yes","-","Good quality","Good quality towels and great price, but the blue I received looks nothing like the picture. Was very disappointed.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3O9ZBQCFUUEYE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B088KTG491","Size: 6 Piece Towel Set | Color: Sky Blue"
"Reviewed in the United States on February 12, 2021","Robin D. Frey","yes","-","Soft washcloths","Soft facial washcloths Good product, good deal",5,"-","-","https://www.amazon.com/gp/customer-reviews/RIRZH23C5G7DH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B0856VZRFK","Size: 4 Piece Washcloth Set | Color: Sand Taupe"
"Reviewed in the United States on January 27, 2021","Tamana","yes","-","Horrible quality","Did not like how the towels were falling apart. When I washed the towels, the white lint stuck on EVERYTHING else in the dryer. Not good.Plus, when it was removed from the dryer, there was small white lint balls and cloth falling off everywhere.  Basically had to vacuum the room Everytime i used the towels.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2BKOA7FENV4FL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B01H65F6A0","Size: 6 Piece Towel Set | Color: Bright White"
"Reviewed in the United States on April 19, 2021","Theresa Carter","yes","-","Very Good Purchase","This product is soft, thick and large enough to do the job.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R5D7CVN8CYHM8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B07ZS4TCY1","Size: 35x70'' Jumbo Bath Towel | Color: Dark Grey"
"Reviewed in the United States on April 23, 2021","Betty Jo","yes","-","Soft!","Even washed these are nice, soft wash clothes!  Love them.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3P7JTP3Q1I6NO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B0856W49Q5","Size: 4 Piece Washcloth Set | Color: Chocolate Brown"
"Reviewed in the United States on March 24, 2021","anthony","yes","-","Inaccurate description","Listed as Bath towels but was received were hand towels....Going back.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1NGZPKAJUVHR0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B0856QJ36T","Size: 4 Piece Washcloth Set | Color: Black"
"Reviewed in the United States on May 15, 2021","Pauline trevino","yes","-","Size","Very soft. & the size. Even after washing them.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R22EIARS3MM2DK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B08571VKM7","Size: 4 Piece Washcloth Set | Color: Navy Blue"
"Reviewed in the United States on April 5, 2021","KF","yes","-","Thick!","These are so thick! Wash nicely.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RTPBFR7JD8XYB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B0856VZRFK","Size: 4 Piece Washcloth Set | Color: Sand Taupe"
"Reviewed in the United States on August 18, 2021","Steven Fuller","yes","-","Great Towel","Thick,heavy and soft!!! Extra large that feels amazing against your skin.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R220210ZA4R2S7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B084KX8H8M","Size: 40x80'' Oversized Bath Towel | Color: Black"
"Reviewed in the United States on June 20, 2021","E. Roseman","yes","-","Good Stuff","Good product",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3LBYDDSSPNY3D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B08JM7GWQM","Size: 6 Piece Towel Set | Color: Sage Green"
"Reviewed in the United States on January 17, 2021","Felix Feng","yes","-","Only 3 stars","Perfect coler and soft,but, There are still a lot of dandruff after three times of washing!so only 3 stars!",3,"-","-","https://www.amazon.com/gp/customer-reviews/R18WNJ1G5MV8PP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RP8M6T5","B088KTG491","Size: 6 Piece Towel Set | Color: Sky Blue"
